danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.538,0.315,0,-10.057,1,0.0291,0.96,0.00596,0.0979,0.4,91.921,audio_features,4VoJCUgNmnqG2qF0peDBkw,spotify:track:4VoJCUgNmnqG2qF0peDBkw,https://api.spotify.com/v1/tracks/4VoJCUgNmnqG2qF0peDBkw,https://api.spotify.com/v1/audio-analysis/4VoJCUgNmnqG2qF0peDBkw,218800,3,2001,acoustic
0.549,0.437,7,-8.64,1,0.0313,0.682,1.59e-05,0.224,0.688,153.604,audio_features,73Nw51XTNstlk3Wu1K26cB,spotify:track:73Nw51XTNstlk3Wu1K26cB,https://api.spotify.com/v1/tracks/73Nw51XTNstlk3Wu1K26cB,https://api.spotify.com/v1/audio-analysis/73Nw51XTNstlk3Wu1K26cB,273067,4,2001,acoustic
0.523,0.554,7,-7.596,1,0.0303,0.749,3.29e-06,0.323,0.769,152.979,audio_features,2PTzfXh5Ut3hjRrWGyafz6,spotify:track:2PTzfXh5Ut3hjRrWGyafz6,https://api.spotify.com/v1/tracks/2PTzfXh5Ut3hjRrWGyafz6,https://api.spotify.com/v1/audio-analysis/2PTzfXh5Ut3hjRrWGyafz6,274480,4,2001,acoustic
0.639,0.496,1,-6.844,0,0.0375,0.713,0.254,0.0545,0.467,140.394,audio_features,1TRIYxcVJYPki5AX2hZzZT,spotify:track:1TRIYxcVJYPki5AX2hZzZT,https://api.spotify.com/v1/tracks/1TRIYxcVJYPki5AX2hZzZT,https://api.spotify.com/v1/audio-analysis/1TRIYxcVJYPki5AX2hZzZT,445533,3,2001,acoustic
0.386,0.428,10,-9.949,0,0.0295,0.951,0.882,0.162,0.73,172.311,audio_features,7HSk4yGZxfjOkHyOvZrBQZ,spotify:track:7HSk4yGZxfjOkHyOvZrBQZ,https://api.spotify.com/v1/tracks/7HSk4yGZxfjOkHyOvZrBQZ,https://api.spotify.com/v1/audio-analysis/7HSk4yGZxfjOkHyOvZrBQZ,70133,4,2001,acoustic
0.657,0.682,6,-10.282,1,0.0749,0.288,0.00165,0.0882,0.681,114.815,audio_features,4ChDxebZnqV99jCzi7db9g,spotify:track:4ChDxebZnqV99jCzi7db9g,https://api.spotify.com/v1/tracks/4ChDxebZnqV99jCzi7db9g,https://api.spotify.com/v1/audio-analysis/4ChDxebZnqV99jCzi7db9g,219840,4,2001,acoustic
0.433,0.7,11,-8.197,1,0.163,0.843,0.324,0.102,0.8,80.623,audio_features,73GEVn1tqk9bn0KbtWsiqj,spotify:track:73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/tracks/73GEVn1tqk9bn0KbtWsiqj,https://api.spotify.com/v1/audio-analysis/73GEVn1tqk9bn0KbtWsiqj,176186,4,2001,acoustic
0.724,0.338,6,-8.754,0,0.0605,0.687,0.00649,0.168,0.338,92.571,audio_features,1nDisQht8pskK4lbeSgqw1,spotify:track:1nDisQht8pskK4lbeSgqw1,https://api.spotify.com/v1/tracks/1nDisQht8pskK4lbeSgqw1,https://api.spotify.com/v1/audio-analysis/1nDisQht8pskK4lbeSgqw1,298200,4,2001,acoustic
0.558,0.914,11,-4.144,0,0.0381,0.000932,0.63,0.298,0.466,112.094,audio_features,3j93sMZdVjDcYM0ZyuuBu2,spotify:track:3j93sMZdVjDcYM0ZyuuBu2,https://api.spotify.com/v1/tracks/3j93sMZdVjDcYM0ZyuuBu2,https://api.spotify.com/v1/audio-analysis/3j93sMZdVjDcYM0ZyuuBu2,245747,4,2001,acoustic
0.545,0.816,7,-3.519,0,0.0292,0.0546,0.319,0.537,0.584,104.084,audio_features,7vxlM6ouhpJy5WMEZqU7vV,spotify:track:7vxlM6ouhpJy5WMEZqU7vV,https://api.spotify.com/v1/tracks/7vxlM6ouhpJy5WMEZqU7vV,https://api.spotify.com/v1/audio-analysis/7vxlM6ouhpJy5WMEZqU7vV,215400,4,2001,acoustic
0.698,0.551,0,-9.416,1,0.0404,0.462,0.000102,0.149,0.881,92.996,audio_features,24r88lIDWrneCKvqRsCQt3,spotify:track:24r88lIDWrneCKvqRsCQt3,https://api.spotify.com/v1/tracks/24r88lIDWrneCKvqRsCQt3,https://api.spotify.com/v1/audio-analysis/24r88lIDWrneCKvqRsCQt3,296187,4,2001,acoustic
0.625,0.431,4,-9.833,1,0.0251,0.627,5.25e-06,0.0903,0.493,99.561,audio_features,4pnkg1iMutb2xhy3hJTwfK,spotify:track:4pnkg1iMutb2xhy3hJTwfK,https://api.spotify.com/v1/tracks/4pnkg1iMutb2xhy3hJTwfK,https://api.spotify.com/v1/audio-analysis/4pnkg1iMutb2xhy3hJTwfK,277667,4,2001,acoustic
0.514,0.681,2,-5.13,1,0.0872,0.858,0.00181,0.204,0.566,84.722,audio_features,0hORgg6aV6GgDn5VQfZpcl,spotify:track:0hORgg6aV6GgDn5VQfZpcl,https://api.spotify.com/v1/tracks/0hORgg6aV6GgDn5VQfZpcl,https://api.spotify.com/v1/audio-analysis/0hORgg6aV6GgDn5VQfZpcl,433307,3,2001,acoustic
0.512,0.767,9,-10.124,0,0.0685,0.19,0.000727,0.136,0.705,124.94,audio_features,5FpYn2cOxRqf7XaqmUoisG,spotify:track:5FpYn2cOxRqf7XaqmUoisG,https://api.spotify.com/v1/tracks/5FpYn2cOxRqf7XaqmUoisG,https://api.spotify.com/v1/audio-analysis/5FpYn2cOxRqf7XaqmUoisG,318760,4,2001,acoustic
0.523,0.269,6,-10.944,1,0.0366,0.827,2.96e-05,0.107,0.339,88.902,audio_features,0v7IZczdDrf5V1Y1CBU3r7,spotify:track:0v7IZczdDrf5V1Y1CBU3r7,https://api.spotify.com/v1/tracks/0v7IZczdDrf5V1Y1CBU3r7,https://api.spotify.com/v1/audio-analysis/0v7IZczdDrf5V1Y1CBU3r7,380893,4,2001,acoustic
0.73,0.195,9,-15.073,1,0.0553,0.858,0.0107,0.112,0.699,111.874,audio_features,7n4zQp0b3vnsmcjmEfLo2r,spotify:track:7n4zQp0b3vnsmcjmEfLo2r,https://api.spotify.com/v1/tracks/7n4zQp0b3vnsmcjmEfLo2r,https://api.spotify.com/v1/audio-analysis/7n4zQp0b3vnsmcjmEfLo2r,260040,4,2001,acoustic
0.692,0.772,9,-8.473,0,0.0363,0.121,0.00186,0.248,0.964,129.955,audio_features,6aK9V4r2uA6Eao5jzuIlNh,spotify:track:6aK9V4r2uA6Eao5jzuIlNh,https://api.spotify.com/v1/tracks/6aK9V4r2uA6Eao5jzuIlNh,https://api.spotify.com/v1/audio-analysis/6aK9V4r2uA6Eao5jzuIlNh,184720,4,2001,acoustic
0.577,0.318,9,-13.63,1,0.0299,0.919,0.051,0.67,0.579,79.628,audio_features,6cpH4I4eWPsWyusvMbpDHY,spotify:track:6cpH4I4eWPsWyusvMbpDHY,https://api.spotify.com/v1/tracks/6cpH4I4eWPsWyusvMbpDHY,https://api.spotify.com/v1/audio-analysis/6cpH4I4eWPsWyusvMbpDHY,190800,4,2001,acoustic
0.506,0.698,2,-5.904,1,0.0289,0.0576,1.79e-05,0.191,0.212,152.365,audio_features,45g0nacClLkF6gnE3wnVCW,spotify:track:45g0nacClLkF6gnE3wnVCW,https://api.spotify.com/v1/tracks/45g0nacClLkF6gnE3wnVCW,https://api.spotify.com/v1/audio-analysis/45g0nacClLkF6gnE3wnVCW,209907,4,2001,acoustic
0.612,0.721,7,-6.208,1,0.0414,0.144,0,0.335,0.771,105.841,audio_features,17jUgGQ6XIx5UUml4Xyb1p,spotify:track:17jUgGQ6XIx5UUml4Xyb1p,https://api.spotify.com/v1/tracks/17jUgGQ6XIx5UUml4Xyb1p,https://api.spotify.com/v1/audio-analysis/17jUgGQ6XIx5UUml4Xyb1p,238440,4,2001,acoustic
0.151,0.573,3,-7.661,1,0.0294,0.197,0.000127,0.142,0.0773,86.679,audio_features,0YkgQkN1nyGBuW3EHFvdrr,spotify:track:0YkgQkN1nyGBuW3EHFvdrr,https://api.spotify.com/v1/tracks/0YkgQkN1nyGBuW3EHFvdrr,https://api.spotify.com/v1/audio-analysis/0YkgQkN1nyGBuW3EHFvdrr,253693,4,2001,acoustic
0.577,0.474,5,-11.67,1,0.0369,0.762,0.699,0.111,0.38,108.625,audio_features,4xxo9sAIeVTKIvs0iehYqG,spotify:track:4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/tracks/4xxo9sAIeVTKIvs0iehYqG,https://api.spotify.com/v1/audio-analysis/4xxo9sAIeVTKIvs0iehYqG,359107,3,2001,acoustic
0.557,0.967,11,-4.058,0,0.103,0.263,0.105,0.467,0.304,92.98,audio_features,1FZvU9f3sJlNP9TuMMr1p6,spotify:track:1FZvU9f3sJlNP9TuMMr1p6,https://api.spotify.com/v1/tracks/1FZvU9f3sJlNP9TuMMr1p6,https://api.spotify.com/v1/audio-analysis/1FZvU9f3sJlNP9TuMMr1p6,236760,4,2001,acoustic
0.632,0.923,5,-2.902,1,0.0765,0.0092,1.93e-05,0.145,0.597,120.93,audio_features,17jCL0dMAXofSWhciNWiqo,spotify:track:17jCL0dMAXofSWhciNWiqo,https://api.spotify.com/v1/tracks/17jCL0dMAXofSWhciNWiqo,https://api.spotify.com/v1/audio-analysis/17jCL0dMAXofSWhciNWiqo,113013,4,2001,acoustic
0.521,0.431,0,-9.74,1,0.0293,0.327,0,0.0986,0.181,106.546,audio_features,5UfB5CiAF5r1cGwyU2V7rE,spotify:track:5UfB5CiAF5r1cGwyU2V7rE,https://api.spotify.com/v1/tracks/5UfB5CiAF5r1cGwyU2V7rE,https://api.spotify.com/v1/audio-analysis/5UfB5CiAF5r1cGwyU2V7rE,222000,4,2001,acoustic
0.425,0.821,2,-5.985,1,0.046,0.807,0.00144,0.052,0.726,103.781,audio_features,2jgmBkJC0PhRWzn7X26WNZ,spotify:track:2jgmBkJC0PhRWzn7X26WNZ,https://api.spotify.com/v1/tracks/2jgmBkJC0PhRWzn7X26WNZ,https://api.spotify.com/v1/audio-analysis/2jgmBkJC0PhRWzn7X26WNZ,140333,4,2001,acoustic
0.623,0.752,5,-3.59,1,0.0409,0.772,0,0.311,0.85,134.364,audio_features,5L6LIgKwxbZZTGvYFZanJQ,spotify:track:5L6LIgKwxbZZTGvYFZanJQ,https://api.spotify.com/v1/tracks/5L6LIgKwxbZZTGvYFZanJQ,https://api.spotify.com/v1/audio-analysis/5L6LIgKwxbZZTGvYFZanJQ,198067,4,2001,acoustic
0.558,0.845,4,-4.498,1,0.0359,0.00661,0,0.106,0.783,105.509,audio_features,5NmWsAzGygI2SBhEmivA9v,spotify:track:5NmWsAzGygI2SBhEmivA9v,https://api.spotify.com/v1/tracks/5NmWsAzGygI2SBhEmivA9v,https://api.spotify.com/v1/audio-analysis/5NmWsAzGygI2SBhEmivA9v,230027,4,2001,acoustic
0.324,0.528,6,-5.742,0,0.0352,0.0362,0.0553,0.445,0.265,102.948,audio_features,5cb2jNVfDuediqcaDVaGCd,spotify:track:5cb2jNVfDuediqcaDVaGCd,https://api.spotify.com/v1/tracks/5cb2jNVfDuediqcaDVaGCd,https://api.spotify.com/v1/audio-analysis/5cb2jNVfDuediqcaDVaGCd,211533,4,2001,acoustic
0.412,0.0757,5,-17.468,1,0.0527,0.976,0.00632,0.352,0.447,119.307,audio_features,5rW4PMYmzkOmOxx1XpL3yK,spotify:track:5rW4PMYmzkOmOxx1XpL3yK,https://api.spotify.com/v1/tracks/5rW4PMYmzkOmOxx1XpL3yK,https://api.spotify.com/v1/audio-analysis/5rW4PMYmzkOmOxx1XpL3yK,216453,4,2001,acoustic
0.53,0.453,7,-8.94,1,0.0446,0.712,0.898,0.095,0.933,169.852,audio_features,3TbRCDUuUTxQW4y2KUz1MJ,spotify:track:3TbRCDUuUTxQW4y2KUz1MJ,https://api.spotify.com/v1/tracks/3TbRCDUuUTxQW4y2KUz1MJ,https://api.spotify.com/v1/audio-analysis/3TbRCDUuUTxQW4y2KUz1MJ,144373,4,2001,acoustic
0.465,0.821,2,-7.733,1,0.0485,0.00287,4.93e-06,0.0613,0.661,181.556,audio_features,4Em50nHMthQ6rajhu2xVpg,spotify:track:4Em50nHMthQ6rajhu2xVpg,https://api.spotify.com/v1/tracks/4Em50nHMthQ6rajhu2xVpg,https://api.spotify.com/v1/audio-analysis/4Em50nHMthQ6rajhu2xVpg,242640,4,2001,acoustic
0.555,0.869,9,-3.845,1,0.0358,0.8,0.422,0.361,0.605,114.162,audio_features,65Oqo5NaKFTUYJKyt5wo5H,spotify:track:65Oqo5NaKFTUYJKyt5wo5H,https://api.spotify.com/v1/tracks/65Oqo5NaKFTUYJKyt5wo5H,https://api.spotify.com/v1/audio-analysis/65Oqo5NaKFTUYJKyt5wo5H,209520,4,2001,acoustic
0.512,0.644,9,-8.52,1,0.0354,0.307,0.1,0.0639,0.833,95.775,audio_features,5IJL01MoZVwVr0J8IWfWii,spotify:track:5IJL01MoZVwVr0J8IWfWii,https://api.spotify.com/v1/tracks/5IJL01MoZVwVr0J8IWfWii,https://api.spotify.com/v1/audio-analysis/5IJL01MoZVwVr0J8IWfWii,643733,3,2001,acoustic
0.316,0.966,2,-5.3,0,0.0831,0.126,0.315,0.32,0.448,152.754,audio_features,6CZ43vrqt3FkzQqUdHTg0C,spotify:track:6CZ43vrqt3FkzQqUdHTg0C,https://api.spotify.com/v1/tracks/6CZ43vrqt3FkzQqUdHTg0C,https://api.spotify.com/v1/audio-analysis/6CZ43vrqt3FkzQqUdHTg0C,118133,4,2001,acoustic
0.38,0.421,9,-8.609,1,0.0268,0.791,0.351,0.147,0.322,180.039,audio_features,2p2740t6h12PsuNdtW2kOZ,spotify:track:2p2740t6h12PsuNdtW2kOZ,https://api.spotify.com/v1/tracks/2p2740t6h12PsuNdtW2kOZ,https://api.spotify.com/v1/audio-analysis/2p2740t6h12PsuNdtW2kOZ,201307,4,2001,acoustic
0.642,0.536,0,-9.451,1,0.0298,0.638,0.0192,0.38,0.335,109.85,audio_features,6nF41yFBkDcx1BYJqtj8Na,spotify:track:6nF41yFBkDcx1BYJqtj8Na,https://api.spotify.com/v1/tracks/6nF41yFBkDcx1BYJqtj8Na,https://api.spotify.com/v1/audio-analysis/6nF41yFBkDcx1BYJqtj8Na,215293,4,2001,acoustic
0.631,0.754,9,-6.569,0,0.0384,0.441,0,0.13,0.632,105.034,audio_features,6Q6phq2wfoB6AEJHtQS8FQ,spotify:track:6Q6phq2wfoB6AEJHtQS8FQ,https://api.spotify.com/v1/tracks/6Q6phq2wfoB6AEJHtQS8FQ,https://api.spotify.com/v1/audio-analysis/6Q6phq2wfoB6AEJHtQS8FQ,140587,4,2001,acoustic
0.418,0.924,2,-2.386,0,0.0562,0.544,0.0964,0.157,0.351,92.981,audio_features,4JVi6YkM6sbWeAwbIlQrhb,spotify:track:4JVi6YkM6sbWeAwbIlQrhb,https://api.spotify.com/v1/tracks/4JVi6YkM6sbWeAwbIlQrhb,https://api.spotify.com/v1/audio-analysis/4JVi6YkM6sbWeAwbIlQrhb,130333,4,2001,acoustic
0.438,0.287,5,-11.771,1,0.0324,0.904,0.0033,0.0943,0.392,89.292,audio_features,5ABx1o7ZCGkqYT239llEZC,spotify:track:5ABx1o7ZCGkqYT239llEZC,https://api.spotify.com/v1/tracks/5ABx1o7ZCGkqYT239llEZC,https://api.spotify.com/v1/audio-analysis/5ABx1o7ZCGkqYT239llEZC,219320,4,2001,acoustic
0.67,0.597,5,-7.089,1,0.0416,0.665,4.46e-06,0.363,0.585,115.226,audio_features,7u2DSQKK3X80kIcZXqRPco,spotify:track:7u2DSQKK3X80kIcZXqRPco,https://api.spotify.com/v1/tracks/7u2DSQKK3X80kIcZXqRPco,https://api.spotify.com/v1/audio-analysis/7u2DSQKK3X80kIcZXqRPco,226027,4,2001,acoustic
0.619,0.268,10,-9.96,1,0.0772,0.987,0.00193,0.306,0.61,87.213,audio_features,6JrmYq8Fb16eU15qMNJfGk,spotify:track:6JrmYq8Fb16eU15qMNJfGk,https://api.spotify.com/v1/tracks/6JrmYq8Fb16eU15qMNJfGk,https://api.spotify.com/v1/audio-analysis/6JrmYq8Fb16eU15qMNJfGk,181307,4,2001,acoustic
0.438,0.524,11,-6.993,0,0.0978,0.00206,9.69e-05,0.069,0.654,78.996,audio_features,4HQkrwPG29rj4erXAgLA2C,spotify:track:4HQkrwPG29rj4erXAgLA2C,https://api.spotify.com/v1/tracks/4HQkrwPG29rj4erXAgLA2C,https://api.spotify.com/v1/audio-analysis/4HQkrwPG29rj4erXAgLA2C,104867,4,2001,acoustic
0.539,0.807,9,-6.127,1,0.031,0.0143,0,0.224,0.687,120.602,audio_features,16TRYuLeXnh4hRTjQ1pYpR,spotify:track:16TRYuLeXnh4hRTjQ1pYpR,https://api.spotify.com/v1/tracks/16TRYuLeXnh4hRTjQ1pYpR,https://api.spotify.com/v1/audio-analysis/16TRYuLeXnh4hRTjQ1pYpR,236493,4,2001,acoustic
0.508,0.777,0,-5.956,1,0.058,0.156,0,0.335,0.696,125.993,audio_features,6REFCjuLcDQs5eK41cMKYS,spotify:track:6REFCjuLcDQs5eK41cMKYS,https://api.spotify.com/v1/tracks/6REFCjuLcDQs5eK41cMKYS,https://api.spotify.com/v1/audio-analysis/6REFCjuLcDQs5eK41cMKYS,347333,4,2001,acoustic
0.595,0.098,9,-14.736,0,0.122,0.676,0.128,0.142,0.451,174.626,audio_features,67aqYLBHQsN18Y6ifzbXqC,spotify:track:67aqYLBHQsN18Y6ifzbXqC,https://api.spotify.com/v1/tracks/67aqYLBHQsN18Y6ifzbXqC,https://api.spotify.com/v1/audio-analysis/67aqYLBHQsN18Y6ifzbXqC,215933,3,2001,acoustic
0.431,0.94,9,-3.606,0,0.127,0.566,0.013,0.249,0.374,162.181,audio_features,5gYzCKLAfmU9DMFhUzvJuc,spotify:track:5gYzCKLAfmU9DMFhUzvJuc,https://api.spotify.com/v1/tracks/5gYzCKLAfmU9DMFhUzvJuc,https://api.spotify.com/v1/audio-analysis/5gYzCKLAfmU9DMFhUzvJuc,132733,4,2001,acoustic
0.555,0.282,9,-9.11,1,0.162,0.515,0.00284,0.112,0.734,150.021,audio_features,7jOuA32z463sDZCyEnK6A7,spotify:track:7jOuA32z463sDZCyEnK6A7,https://api.spotify.com/v1/tracks/7jOuA32z463sDZCyEnK6A7,https://api.spotify.com/v1/audio-analysis/7jOuA32z463sDZCyEnK6A7,278000,4,2001,acoustic
0.244,0.435,9,-5.497,0,0.0298,0.625,0.153,0.294,0.165,92.291,audio_features,3dqy3IfD6ZsVHTETdpLjFq,spotify:track:3dqy3IfD6ZsVHTETdpLjFq,https://api.spotify.com/v1/tracks/3dqy3IfD6ZsVHTETdpLjFq,https://api.spotify.com/v1/audio-analysis/3dqy3IfD6ZsVHTETdpLjFq,180387,4,2001,acoustic
0.628,0.787,7,-4.732,0,0.0358,0.27,0.000287,0.337,0.591,92.802,audio_features,261GMd9xUJErnkH7nUNHEd,spotify:track:261GMd9xUJErnkH7nUNHEd,https://api.spotify.com/v1/tracks/261GMd9xUJErnkH7nUNHEd,https://api.spotify.com/v1/audio-analysis/261GMd9xUJErnkH7nUNHEd,259253,4,2001,acoustic
0.673,0.971,0,-8.402,1,0.0392,0.301,0.867,0.126,0.968,154.37,audio_features,3jXGSYo7BExRF4UdbSGUIk,spotify:track:3jXGSYo7BExRF4UdbSGUIk,https://api.spotify.com/v1/tracks/3jXGSYo7BExRF4UdbSGUIk,https://api.spotify.com/v1/audio-analysis/3jXGSYo7BExRF4UdbSGUIk,154787,4,2001,afrobeat
0.404,0.607,9,-10.381,1,0.0451,0.327,0.03,0.155,0.576,149.604,audio_features,4UKe38tm5NkRpuFCxwewEe,spotify:track:4UKe38tm5NkRpuFCxwewEe,https://api.spotify.com/v1/tracks/4UKe38tm5NkRpuFCxwewEe,https://api.spotify.com/v1/audio-analysis/4UKe38tm5NkRpuFCxwewEe,184547,3,2001,afrobeat
0.508,0.813,9,-11.039,1,0.049,0.032,0.867,0.212,0.913,96.02,audio_features,30dT07fPNE28hqq8lZx2JH,spotify:track:30dT07fPNE28hqq8lZx2JH,https://api.spotify.com/v1/tracks/30dT07fPNE28hqq8lZx2JH,https://api.spotify.com/v1/audio-analysis/30dT07fPNE28hqq8lZx2JH,188720,4,2001,afrobeat
0.662,0.886,7,-12.332,0,0.0339,0.309,0.818,0.0744,0.96,96.29,audio_features,0ys8owGq6Fx3duHVAM8mq5,spotify:track:0ys8owGq6Fx3duHVAM8mq5,https://api.spotify.com/v1/tracks/0ys8owGq6Fx3duHVAM8mq5,https://api.spotify.com/v1/audio-analysis/0ys8owGq6Fx3duHVAM8mq5,213413,4,2001,afrobeat
0.593,0.539,7,-5.898,1,0.0366,0.459,0,0.113,0.297,95.753,audio_features,2UqE0rptNZpA2gjKDqOa0p,spotify:track:2UqE0rptNZpA2gjKDqOa0p,https://api.spotify.com/v1/tracks/2UqE0rptNZpA2gjKDqOa0p,https://api.spotify.com/v1/audio-analysis/2UqE0rptNZpA2gjKDqOa0p,173053,4,2001,afrobeat
0.618,0.684,9,-9.505,0,0.0328,0.0138,0.000175,0.111,0.465,135.014,audio_features,6z98uNlBjkisBUnv5zMQWE,spotify:track:6z98uNlBjkisBUnv5zMQWE,https://api.spotify.com/v1/tracks/6z98uNlBjkisBUnv5zMQWE,https://api.spotify.com/v1/audio-analysis/6z98uNlBjkisBUnv5zMQWE,225200,4,2001,afrobeat
0.7,0.675,9,-8.865,0,0.0433,0.13,0.887,0.0624,0.475,102.343,audio_features,2tnLw4qQuxhtJWnmlPQudK,spotify:track:2tnLw4qQuxhtJWnmlPQudK,https://api.spotify.com/v1/tracks/2tnLw4qQuxhtJWnmlPQudK,https://api.spotify.com/v1/audio-analysis/2tnLw4qQuxhtJWnmlPQudK,388907,4,2001,afrobeat
0.603,0.823,7,-12.004,1,0.0332,0.272,0.802,0.258,0.971,95.466,audio_features,1mW3lJ4rxSnCIskMk75bkY,spotify:track:1mW3lJ4rxSnCIskMk75bkY,https://api.spotify.com/v1/tracks/1mW3lJ4rxSnCIskMk75bkY,https://api.spotify.com/v1/audio-analysis/1mW3lJ4rxSnCIskMk75bkY,208533,4,2001,afrobeat
0.637,0.799,8,-8.854,1,0.0521,0.206,0.0688,0.124,0.692,107.905,audio_features,5BeaZCKKhjIiuoTOkWVCPZ,spotify:track:5BeaZCKKhjIiuoTOkWVCPZ,https://api.spotify.com/v1/tracks/5BeaZCKKhjIiuoTOkWVCPZ,https://api.spotify.com/v1/audio-analysis/5BeaZCKKhjIiuoTOkWVCPZ,594547,4,2001,afrobeat
0.597,0.796,7,-11.126,1,0.0365,0.186,0.92,0.106,0.75,91.03,audio_features,0UIyvCyLBO1dVWoYKVpwD5,spotify:track:0UIyvCyLBO1dVWoYKVpwD5,https://api.spotify.com/v1/tracks/0UIyvCyLBO1dVWoYKVpwD5,https://api.spotify.com/v1/audio-analysis/0UIyvCyLBO1dVWoYKVpwD5,214973,4,2001,afrobeat
0.879,0.684,2,-8.374,1,0.0769,0.293,0.89,0.0659,0.855,96.973,audio_features,0P5p6KehtFC4ih7LquAzQT,spotify:track:0P5p6KehtFC4ih7LquAzQT,https://api.spotify.com/v1/tracks/0P5p6KehtFC4ih7LquAzQT,https://api.spotify.com/v1/audio-analysis/0P5p6KehtFC4ih7LquAzQT,437867,4,2001,afrobeat
0.703,0.709,7,-8.164,1,0.0349,0.602,0.000241,0.296,0.924,140.965,audio_features,736D1R1c4aoGcn7ZEmtyH4,spotify:track:736D1R1c4aoGcn7ZEmtyH4,https://api.spotify.com/v1/tracks/736D1R1c4aoGcn7ZEmtyH4,https://api.spotify.com/v1/audio-analysis/736D1R1c4aoGcn7ZEmtyH4,218187,4,2001,afrobeat
0.603,0.684,4,-7.538,1,0.0447,0.114,0.00443,0.354,0.92,80.635,audio_features,4AnMHETBYUYoZeFJRNnE8n,spotify:track:4AnMHETBYUYoZeFJRNnE8n,https://api.spotify.com/v1/tracks/4AnMHETBYUYoZeFJRNnE8n,https://api.spotify.com/v1/audio-analysis/4AnMHETBYUYoZeFJRNnE8n,243760,4,2001,afrobeat
0.537,0.619,7,-11.404,1,0.0339,0.101,0.887,0.582,0.897,119.222,audio_features,3wHSqWvBuGUXCiuQFUbdCo,spotify:track:3wHSqWvBuGUXCiuQFUbdCo,https://api.spotify.com/v1/tracks/3wHSqWvBuGUXCiuQFUbdCo,https://api.spotify.com/v1/audio-analysis/3wHSqWvBuGUXCiuQFUbdCo,321160,4,2001,afrobeat
0.681,0.77,10,-8.887,1,0.0467,0.45,0.000534,0.209,0.789,117.96,audio_features,4PoIhmIyJWnHFiWB8uH6m8,spotify:track:4PoIhmIyJWnHFiWB8uH6m8,https://api.spotify.com/v1/tracks/4PoIhmIyJWnHFiWB8uH6m8,https://api.spotify.com/v1/audio-analysis/4PoIhmIyJWnHFiWB8uH6m8,536320,4,2001,afrobeat
0.605,0.704,6,-3.99,0,0.0508,0.708,0.591,0.0771,0.686,120.794,audio_features,2gxOCWZURN8xX31qT4IpLX,spotify:track:2gxOCWZURN8xX31qT4IpLX,https://api.spotify.com/v1/tracks/2gxOCWZURN8xX31qT4IpLX,https://api.spotify.com/v1/audio-analysis/2gxOCWZURN8xX31qT4IpLX,444147,4,2001,afrobeat
0.831,0.498,9,-7.5,0,0.0652,0.152,0.0581,0.388,0.447,146.592,audio_features,43EVN2D60aYJf8PMuGuQH9,spotify:track:43EVN2D60aYJf8PMuGuQH9,https://api.spotify.com/v1/tracks/43EVN2D60aYJf8PMuGuQH9,https://api.spotify.com/v1/audio-analysis/43EVN2D60aYJf8PMuGuQH9,257360,4,2001,afrobeat
0.537,0.709,1,-10.509,1,0.0529,0.167,0.000759,0.105,0.956,90.24,audio_features,6FsOq2SPOG5TxBzX8cXe8n,spotify:track:6FsOq2SPOG5TxBzX8cXe8n,https://api.spotify.com/v1/tracks/6FsOq2SPOG5TxBzX8cXe8n,https://api.spotify.com/v1/audio-analysis/6FsOq2SPOG5TxBzX8cXe8n,419997,4,2001,afrobeat
0.695,0.875,4,-8.296,0,0.039,0.321,0.00376,0.168,0.814,97.909,audio_features,32kSpWL2WMsG5ramLNyr2r,spotify:track:32kSpWL2WMsG5ramLNyr2r,https://api.spotify.com/v1/tracks/32kSpWL2WMsG5ramLNyr2r,https://api.spotify.com/v1/audio-analysis/32kSpWL2WMsG5ramLNyr2r,226480,4,2001,afrobeat
0.673,0.493,9,-13.531,1,0.0377,0.449,0.854,0.0788,0.87,133.539,audio_features,1CbQjP82TQPNsUn48FCybP,spotify:track:1CbQjP82TQPNsUn48FCybP,https://api.spotify.com/v1/tracks/1CbQjP82TQPNsUn48FCybP,https://api.spotify.com/v1/audio-analysis/1CbQjP82TQPNsUn48FCybP,150120,4,2001,afrobeat
0.718,0.53,1,-13.028,1,0.0961,0.165,4.79e-05,0.0986,0.838,108.782,audio_features,5APpE7tBp1dScv1vPd3DnK,spotify:track:5APpE7tBp1dScv1vPd3DnK,https://api.spotify.com/v1/tracks/5APpE7tBp1dScv1vPd3DnK,https://api.spotify.com/v1/audio-analysis/5APpE7tBp1dScv1vPd3DnK,157239,4,2001,afrobeat
