danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.66,0.696,9,-7.096,1,0.0367,0.448,0.00194,0.0621,0.598,110.016,audio_features,75ZXx6ysguj5afBRtZ8tGR,spotify:track:75ZXx6ysguj5afBRtZ8tGR,https://api.spotify.com/v1/tracks/75ZXx6ysguj5afBRtZ8tGR,https://api.spotify.com/v1/audio-analysis/75ZXx6ysguj5afBRtZ8tGR,258400,4,1999,acoustic
0.542,0.169,4,-20.503,0,0.0425,0.956,0.909,0.102,0.539,112.522,audio_features,5iXomXedi29RsyuW3aypuZ,spotify:track:5iXomXedi29RsyuW3aypuZ,https://api.spotify.com/v1/tracks/5iXomXedi29RsyuW3aypuZ,https://api.spotify.com/v1/audio-analysis/5iXomXedi29RsyuW3aypuZ,141740,3,1999,acoustic
0.324,0.187,4,-21.442,1,0.0331,0.874,0.913,0.113,0.0656,97.826,audio_features,4onGvmHQFgSFaZ9FX9rH0S,spotify:track:4onGvmHQFgSFaZ9FX9rH0S,https://api.spotify.com/v1/tracks/4onGvmHQFgSFaZ9FX9rH0S,https://api.spotify.com/v1/audio-analysis/4onGvmHQFgSFaZ9FX9rH0S,205093,4,1999,acoustic
0.563,0.175,0,-17.541,1,0.0383,0.91,0.906,0.102,0.693,107.429,audio_features,0qbgld93PcZD7fGsdIzjqo,spotify:track:0qbgld93PcZD7fGsdIzjqo,https://api.spotify.com/v1/tracks/0qbgld93PcZD7fGsdIzjqo,https://api.spotify.com/v1/audio-analysis/0qbgld93PcZD7fGsdIzjqo,161306,4,1999,acoustic
0.474,0.552,1,-9.232,1,0.119,0.498,0.00377,0.593,0.765,173.302,audio_features,0ucfROd1kaXBwNG2AJUIzM,spotify:track:0ucfROd1kaXBwNG2AJUIzM,https://api.spotify.com/v1/tracks/0ucfROd1kaXBwNG2AJUIzM,https://api.spotify.com/v1/audio-analysis/0ucfROd1kaXBwNG2AJUIzM,459493,4,1999,acoustic
0.467,0.15,3,-19.533,1,0.0538,0.978,0.899,0.11,0.236,119.849,audio_features,41DPsO1YmfcQjrXYOdT5ZD,spotify:track:41DPsO1YmfcQjrXYOdT5ZD,https://api.spotify.com/v1/tracks/41DPsO1YmfcQjrXYOdT5ZD,https://api.spotify.com/v1/audio-analysis/41DPsO1YmfcQjrXYOdT5ZD,174420,3,1999,acoustic
0.52,0.399,10,-11.475,0,0.0281,0.859,0.119,0.111,0.563,94.003,audio_features,5bqaFVXy7NES4MIuDWmPTr,spotify:track:5bqaFVXy7NES4MIuDWmPTr,https://api.spotify.com/v1/tracks/5bqaFVXy7NES4MIuDWmPTr,https://api.spotify.com/v1/audio-analysis/5bqaFVXy7NES4MIuDWmPTr,170213,3,1999,acoustic
0.622,0.388,7,-10.139,1,0.0309,0.492,0.00527,0.123,0.176,111.638,audio_features,5GbHmwO6OO9WA6TBXiqH9p,spotify:track:5GbHmwO6OO9WA6TBXiqH9p,https://api.spotify.com/v1/tracks/5GbHmwO6OO9WA6TBXiqH9p,https://api.spotify.com/v1/audio-analysis/5GbHmwO6OO9WA6TBXiqH9p,180507,4,1999,acoustic
0.481,0.498,7,-9.308,1,0.0252,0.321,0.0122,0.107,0.663,83.966,audio_features,3toUKg94zULWCg8byL9nlq,spotify:track:3toUKg94zULWCg8byL9nlq,https://api.spotify.com/v1/tracks/3toUKg94zULWCg8byL9nlq,https://api.spotify.com/v1/audio-analysis/3toUKg94zULWCg8byL9nlq,201520,4,1999,acoustic
0.658,0.908,0,-7.692,1,0.0554,0.173,0.0,0.133,0.947,108.774,audio_features,0tlgBqax2ujssb3P86OSKg,spotify:track:0tlgBqax2ujssb3P86OSKg,https://api.spotify.com/v1/tracks/0tlgBqax2ujssb3P86OSKg,https://api.spotify.com/v1/audio-analysis/0tlgBqax2ujssb3P86OSKg,233560,4,1999,acoustic
