danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.611,0.0785,9,-20.543,1,0.0503,0.964,0.00014,0.0903,0.763,104.233,audio_features,16GdiwewBf99MhUSVsxUBe,spotify:track:16GdiwewBf99MhUSVsxUBe,https://api.spotify.com/v1/tracks/16GdiwewBf99MhUSVsxUBe,https://api.spotify.com/v1/audio-analysis/16GdiwewBf99MhUSVsxUBe,227733,4,2000,acoustic
0.634,0.544,4,-11.59,0,0.0438,0.736,0.871,0.159,0.393,129.479,audio_features,11FMm2I3emp1NlSx9Nmv2e,spotify:track:11FMm2I3emp1NlSx9Nmv2e,https://api.spotify.com/v1/tracks/11FMm2I3emp1NlSx9Nmv2e,https://api.spotify.com/v1/audio-analysis/11FMm2I3emp1NlSx9Nmv2e,269200,4,2000,acoustic
0.324,0.0564,7,-17.609,1,0.0393,0.886,0.00467,0.111,0.117,108.161,audio_features,10c9PENJsUAFoBxFYXTrtV,spotify:track:10c9PENJsUAFoBxFYXTrtV,https://api.spotify.com/v1/tracks/10c9PENJsUAFoBxFYXTrtV,https://api.spotify.com/v1/audio-analysis/10c9PENJsUAFoBxFYXTrtV,199587,5,2000,acoustic
0.612,0.845,8,-5.866,1,0.0359,0.0242,0,0.0605,0.482,118.739,audio_features,7pm41QvCLeF8JzKvz1mv4m,spotify:track:7pm41QvCLeF8JzKvz1mv4m,https://api.spotify.com/v1/tracks/7pm41QvCLeF8JzKvz1mv4m,https://api.spotify.com/v1/audio-analysis/7pm41QvCLeF8JzKvz1mv4m,263600,4,2000,acoustic
0.553,0.417,9,-9.032,1,0.0347,0.648,0.0004,0.102,0.244,87.372,audio_features,6QlroU0h60W8iiJdwQGd2C,spotify:track:6QlroU0h60W8iiJdwQGd2C,https://api.spotify.com/v1/tracks/6QlroU0h60W8iiJdwQGd2C,https://api.spotify.com/v1/audio-analysis/6QlroU0h60W8iiJdwQGd2C,195053,4,2000,acoustic
0.531,0.175,10,-18.868,0,0.0593,0.716,0.132,0.109,0.32,134.924,audio_features,1dEkRQ2ASVMTLF7Ig5Mud7,spotify:track:1dEkRQ2ASVMTLF7Ig5Mud7,https://api.spotify.com/v1/tracks/1dEkRQ2ASVMTLF7Ig5Mud7,https://api.spotify.com/v1/audio-analysis/1dEkRQ2ASVMTLF7Ig5Mud7,536533,3,2000,acoustic
0.391,0.0745,4,-24.89,1,0.0354,0.938,0.532,0.109,0.325,191.921,audio_features,29Q6NQ4WsPYTsZ8nhdAhfo,spotify:track:29Q6NQ4WsPYTsZ8nhdAhfo,https://api.spotify.com/v1/tracks/29Q6NQ4WsPYTsZ8nhdAhfo,https://api.spotify.com/v1/audio-analysis/29Q6NQ4WsPYTsZ8nhdAhfo,261000,4,2000,acoustic
0.523,0.329,7,-10.49,1,0.0315,0.864,0.00568,0.757,0.318,84.526,audio_features,7Ev2BC5iwtLVqOFEOxkaWg,spotify:track:7Ev2BC5iwtLVqOFEOxkaWg,https://api.spotify.com/v1/tracks/7Ev2BC5iwtLVqOFEOxkaWg,https://api.spotify.com/v1/audio-analysis/7Ev2BC5iwtLVqOFEOxkaWg,323683,4,2000,acoustic
0.455,0.437,5,-8.863,0,0.0528,0.509,4.38e-05,0.094,0.639,185.026,audio_features,5Avx6u0cFb5P0fL4qzijGC,spotify:track:5Avx6u0cFb5P0fL4qzijGC,https://api.spotify.com/v1/tracks/5Avx6u0cFb5P0fL4qzijGC,https://api.spotify.com/v1/audio-analysis/5Avx6u0cFb5P0fL4qzijGC,240467,3,2000,acoustic
0.382,0.9,7,-4.938,1,0.0685,0.018,0,0.0911,0.644,79.965,audio_features,1Q6A7Uy4vXDfcnigKgwPZp,spotify:track:1Q6A7Uy4vXDfcnigKgwPZp,https://api.spotify.com/v1/tracks/1Q6A7Uy4vXDfcnigKgwPZp,https://api.spotify.com/v1/audio-analysis/1Q6A7Uy4vXDfcnigKgwPZp,201867,4,2000,acoustic
0.471,0.208,10,-15.891,1,0.0684,0.963,1.23e-05,0.0606,0.591,196.89,audio_features,3e7jWDpbYEoaYE7Q8sIvUV,spotify:track:3e7jWDpbYEoaYE7Q8sIvUV,https://api.spotify.com/v1/tracks/3e7jWDpbYEoaYE7Q8sIvUV,https://api.spotify.com/v1/audio-analysis/3e7jWDpbYEoaYE7Q8sIvUV,191560,4,2000,acoustic
0.534,0.571,9,-10.456,1,0.035,0.0251,0.822,0.0911,0.795,117.73,audio_features,46uYtQlZwFZ1RdJYRblEwM,spotify:track:46uYtQlZwFZ1RdJYRblEwM,https://api.spotify.com/v1/tracks/46uYtQlZwFZ1RdJYRblEwM,https://api.spotify.com/v1/audio-analysis/46uYtQlZwFZ1RdJYRblEwM,376867,4,2000,acoustic
0.678,0.0886,2,-25.139,0,0.038,0.946,0.0249,0.11,0.855,96.056,audio_features,6YWXv1B0n4jktNLb6LJ2QN,spotify:track:6YWXv1B0n4jktNLb6LJ2QN,https://api.spotify.com/v1/tracks/6YWXv1B0n4jktNLb6LJ2QN,https://api.spotify.com/v1/audio-analysis/6YWXv1B0n4jktNLb6LJ2QN,175933,4,2000,acoustic
