danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,year,genre
0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,audio_features,2lFlveK1y13WWp3vnQtrr3,spotify:track:2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/audio-analysis/2lFlveK1y13WWp3vnQtrr3,244600,4,2003,acoustic
0.423,0.862,0,-5.13,0,0.0695,0.00806,0,0.133,0.462,154.756,audio_features,4vl2zwXsTmAxgu9iY0g6UK,spotify:track:4vl2zwXsTmAxgu9iY0g6UK,https://api.spotify.com/v1/tracks/4vl2zwXsTmAxgu9iY0g6UK,https://api.spotify.com/v1/audio-analysis/4vl2zwXsTmAxgu9iY0g6UK,217760,4,2003,acoustic
0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,audio_features,6dwkFmLUz6hx2CZG2EqLol,spotify:track:6dwkFmLUz6hx2CZG2EqLol,https://api.spotify.com/v1/tracks/6dwkFmLUz6hx2CZG2EqLol,https://api.spotify.com/v1/audio-analysis/6dwkFmLUz6hx2CZG2EqLol,249120,4,2003,acoustic
0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,audio_features,5rwq6R0Uq0BngM3rdmCeNg,spotify:track:5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/tracks/5rwq6R0Uq0BngM3rdmCeNg,https://api.spotify.com/v1/audio-analysis/5rwq6R0Uq0BngM3rdmCeNg,277000,4,2003,acoustic
0.28,0.779,7,-5.104,1,0.0513,0.0435,0,0.37,0.345,167.134,audio_features,4dygMGhvfENVhwRXmAscbl,spotify:track:4dygMGhvfENVhwRXmAscbl,https://api.spotify.com/v1/tracks/4dygMGhvfENVhwRXmAscbl,https://api.spotify.com/v1/audio-analysis/4dygMGhvfENVhwRXmAscbl,239173,4,2003,acoustic
0.342,0.2,4,-13.569,1,0.0324,0.134,0.000153,0.341,0.0743,133.113,audio_features,4B2lJinAkeNLSJjcq3dg8Q,spotify:track:4B2lJinAkeNLSJjcq3dg8Q,https://api.spotify.com/v1/tracks/4B2lJinAkeNLSJjcq3dg8Q,https://api.spotify.com/v1/audio-analysis/4B2lJinAkeNLSJjcq3dg8Q,286653,4,2003,acoustic
0.596,0.841,4,-4.092,1,0.0306,0.00079,0,0.08,0.715,109.003,audio_features,6KYOcjLHzzuya4Px7gZi2l,spotify:track:6KYOcjLHzzuya4Px7gZi2l,https://api.spotify.com/v1/tracks/6KYOcjLHzzuya4Px7gZi2l,https://api.spotify.com/v1/audio-analysis/6KYOcjLHzzuya4Px7gZi2l,251400,4,2003,acoustic
0.34,0.144,5,-14.502,1,0.0419,0.684,0.00112,0.101,0.147,81.179,audio_features,5mb6SzBnxv1ywFSH9V3uxd,spotify:track:5mb6SzBnxv1ywFSH9V3uxd,https://api.spotify.com/v1/tracks/5mb6SzBnxv1ywFSH9V3uxd,https://api.spotify.com/v1/audio-analysis/5mb6SzBnxv1ywFSH9V3uxd,312067,4,2003,acoustic
0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,audio_features,3JiiqMYLbnHa1qys1JOpFK,spotify:track:3JiiqMYLbnHa1qys1JOpFK,https://api.spotify.com/v1/tracks/3JiiqMYLbnHa1qys1JOpFK,https://api.spotify.com/v1/audio-analysis/3JiiqMYLbnHa1qys1JOpFK,310000,4,2003,acoustic
0.51,0.134,0,-15.982,1,0.0307,0.895,0.00692,0.0787,0.134,110.962,audio_features,7FCYixd46BlSiO2memrsPo,spotify:track:7FCYixd46BlSiO2memrsPo,https://api.spotify.com/v1/tracks/7FCYixd46BlSiO2memrsPo,https://api.spotify.com/v1/audio-analysis/7FCYixd46BlSiO2memrsPo,286400,4,2003,acoustic
0.514,0.289,0,-12.928,1,0.0524,0.578,1.84e-06,0.13,0.437,153.742,audio_features,3AkxSspcYOvhWTkaMvqyaD,spotify:track:3AkxSspcYOvhWTkaMvqyaD,https://api.spotify.com/v1/tracks/3AkxSspcYOvhWTkaMvqyaD,https://api.spotify.com/v1/audio-analysis/3AkxSspcYOvhWTkaMvqyaD,278600,4,2003,acoustic
0.546,0.852,9,-5.058,1,0.0365,0.0128,0,0.128,0.831,96.907,audio_features,3fbKJNrsPJwye98LTGm4Ok,spotify:track:3fbKJNrsPJwye98LTGm4Ok,https://api.spotify.com/v1/tracks/3fbKJNrsPJwye98LTGm4Ok,https://api.spotify.com/v1/audio-analysis/3fbKJNrsPJwye98LTGm4Ok,225600,4,2003,acoustic
0.565,0.89,0,-5.481,1,0.0285,0.00537,6.61e-05,0.213,0.744,119.862,audio_features,4GiLKZ6Fd3d5UMJMGuzAA0,spotify:track:4GiLKZ6Fd3d5UMJMGuzAA0,https://api.spotify.com/v1/tracks/4GiLKZ6Fd3d5UMJMGuzAA0,https://api.spotify.com/v1/audio-analysis/4GiLKZ6Fd3d5UMJMGuzAA0,182827,4,2003,acoustic
0.264,0.648,10,-7.643,1,0.0637,0.0557,5.06e-06,0.098,0.408,52.365,audio_features,2nrVWS45ufhqJuKK95J3nv,spotify:track:2nrVWS45ufhqJuKK95J3nv,https://api.spotify.com/v1/tracks/2nrVWS45ufhqJuKK95J3nv,https://api.spotify.com/v1/audio-analysis/2nrVWS45ufhqJuKK95J3nv,248454,4,2003,acoustic
0.56,0.761,11,-7.407,1,0.0321,0.264,4.38e-06,0.123,0.514,93.982,audio_features,10tMVFMvd9224Zcq4A5dRL,spotify:track:10tMVFMvd9224Zcq4A5dRL,https://api.spotify.com/v1/tracks/10tMVFMvd9224Zcq4A5dRL,https://api.spotify.com/v1/audio-analysis/10tMVFMvd9224Zcq4A5dRL,247707,4,2003,acoustic
0.261,0.264,8,-17.216,0,0.0398,0.777,0.808,0.112,0.097,129.928,audio_features,0JUa8PNsS6fvWz2Keb5KLq,spotify:track:0JUa8PNsS6fvWz2Keb5KLq,https://api.spotify.com/v1/tracks/0JUa8PNsS6fvWz2Keb5KLq,https://api.spotify.com/v1/audio-analysis/0JUa8PNsS6fvWz2Keb5KLq,210907,3,2003,acoustic
0.302,0.0783,2,-14.968,1,0.0325,0.956,9.88e-05,0.12,0.231,140.485,audio_features,5IGYPdHMSG4PLXDS9LDPJS,spotify:track:5IGYPdHMSG4PLXDS9LDPJS,https://api.spotify.com/v1/tracks/5IGYPdHMSG4PLXDS9LDPJS,https://api.spotify.com/v1/audio-analysis/5IGYPdHMSG4PLXDS9LDPJS,117760,5,2003,acoustic
0.393,0.358,5,-9.598,0,0.0471,0.33,0.0313,0.12,0.598,180.075,audio_features,4OGyibX2nayDVCUfFN4u8x,spotify:track:4OGyibX2nayDVCUfFN4u8x,https://api.spotify.com/v1/tracks/4OGyibX2nayDVCUfFN4u8x,https://api.spotify.com/v1/audio-analysis/4OGyibX2nayDVCUfFN4u8x,383760,3,2003,acoustic
